"","Player","Nation","Squad","Age","Born","X90s","Tackles.Tkl","Tackles.TklW","Tackles.Def.3rd","Tackles.Mid.3rd","Tackles.Att.3rd","Vs.Dribbles.Tkl","Vs.Dribbles.Att","Vs.Dribbles.Tkl.","Vs.Dribbles.Past","Pressures.Press","Pressures.Succ","Pressures..","Pressures.Def.3rd","Pressures.Mid.3rd","Pressures.Att.3rd","Blocks.Blocks","Blocks.Sh","Blocks.ShSv","Blocks.Pass","Int","Tkl.Int","Clr","Err","mv0","mv1","mv2","mv3","mv4","mv5","mv6","mv7","mv8","mv9"
"333","c.guerrero","Lefghau","Stacked Rocks",27,1992,15.72,2.1,1.31,0.72,1.3,0.29,0.51,1.86,1,1.36,17.02,4.19,1,4.31,8.25,4.48,1.24,0.09,0.03,1.06,1.29,3.46,0.72,0,13900000,12800000,11800000,10900000,1e+07,9200000,8400000,7600000,6900000,6200000
"334","w.nasiru","Rarita","Stacked Rocks",33,1986,38,0.03,0,0.09,0,0.03,0,0,0.06,0.07,0,0,0.07,0.04,0,0,0.01,0,0,0,0.02,0,0.01,0.09,27700000,25200000,22900000,20700000,18700000,16800000,15100000,13500000,12100000,10700000
"335","g.magnusson","Dosqaly","Stacked Rocks",23,1996,23.13,2.17,1.29,0.54,1.02,0.48,0.37,1.84,1,1.41,19.5,6.62,1,5.76,10.24,3.45,1.47,0.18,0,1.4,1.3,3.44,0.84,0,26700000,2.5e+07,23400000,21700000,20200000,18700000,17200000,15900000,14600000,13300000
"336","h.cardoso","Dosqaly","Stacked Rocks",30,1989,17.52,1.41,1.04,1.26,0.08,0,0.38,1.21,1,0.76,13.63,4.16,1,7.7,4.77,1.35,1.55,0.28,0,1.16,1,2.29,1.88,0.02,10300000,9400000,8600000,7900000,7200000,6500000,5900000,5300000,4800000,4300000
"337","h.ruiz","Imaar Vircoand","Stacked Rocks",24,1996,10.42,3.1,2.25,1.57,1.1,0.64,0.94,2.88,1,2.02,27.66,8.76,1,8.95,14.19,4.52,1.02,0.04,0,1.02,0.82,3.94,0.9,0,1.2e+07,11200000,10500000,9700000,9e+06,8300000,7600000,7e+06,6400000,5900000
"338","a.kiss","Mico","Stacked Rocks",24,1995,37.97,3.08,2.21,1.49,1.26,0.38,1.53,3.64,1,2.15,21.18,6.04,1,8.51,10.38,2.32,1.52,0.35,0.01,1.35,1.23,4.44,2.09,0,48700000,45500000,42300000,39300000,36400000,33600000,30900000,28400000,2.6e+07,23700000
"339","i.nayak","People's Land of Maneau","Stacked Rocks",24,1996,9.55,2.59,1.44,1.53,0.87,0.03,0.89,2.21,1,1.38,16.77,5.41,1,7.31,7.77,1.7,1.15,0.39,0.01,0.84,1.67,4.07,1.21,0.07,11100000,10300000,9600000,8900000,8300000,7600000,7e+06,6400000,5900000,5400000
"340","v.alvarez","Rarita","Stacked Rocks",24,1996,6.91,2.91,2.18,1.28,1.08,0.48,0.81,2.38,1,1.54,31.55,8.46,1,6.32,14.11,11.02,1.92,0.2,0.07,1.7,1.45,4.35,0.58,0,11700000,10900000,10200000,9400000,8700000,8100000,7400000,6800000,6200000,5700000
"341","j.tse","Dosqaly","Swift Musketeers",18,2001,0.04,0,0,0.07,0.04,0,0.01,0.01,0,0,10.07,0.08,0,10.06,0.07,0.04,0.1,0.05,0.08,0.01,0,0.03,0.01,0,7700000,7300000,6900000,6500000,6100000,5800000,5400000,5e+06,4700000,4400000
"342","w.twinamatsiko","Mico","Swift Musketeers",27,1992,28.62,2.16,1.3,1.49,0.6,0.09,1.09,1.94,1,0.77,7.6,3.1,1,5.03,2.23,0.29,1.36,0.57,0,0.64,1.28,3.48,5.62,0.02,2.5e+07,23100000,21400000,19700000,18100000,16500000,15100000,13700000,12500000,11300000
"343","k.ferrari","Nancipenuaroe","Swift Musketeers",21,1999,9.4,3.49,2.07,2.25,0.91,0.12,1.41,2.96,1,1.45,15.93,6.48,1,8.05,6.79,1.26,2.69,0.54,0,2.16,2.86,6.26,3.98,0,13100000,12400000,11600000,10900000,10100000,9400000,8800000,8100000,7500000,6900000
"344","d.shahar","Nkasland Cronestan","Swift Musketeers",24,1996,34.39,1.36,0.87,0.97,0.46,0,0.7,1.58,1,0.81,8.22,2.81,1,4.85,2.94,0.4,1.65,0.82,0.08,0.87,2.19,3.6,6.18,0.03,42200000,39400000,36600000,3.4e+07,31500000,29100000,26700000,24500000,22500000,20500000
"345","f.fujihara","People's Land of Maneau","Swift Musketeers",23,1997,29.32,2.83,1.52,1.88,0.82,0.15,0.85,1.92,1,0.95,14.37,4.25,1,7.51,5.45,1.5,2.47,0.47,0.09,1.81,1.38,4.25,2.33,0,32700000,30600000,28500000,26600000,24700000,22800000,21100000,19400000,17800000,16300000
"346","j.ssempijja","People's Land of Maneau","Swift Musketeers",26,1994,17.12,2.23,1.08,1.36,0.79,0.08,0.94,2.31,1,1.22,9.81,3.32,1,5.53,3.84,0.44,2.46,0.82,0.08,1.63,1.45,3.64,5,0,14500000,13400000,12400000,11500000,10600000,9700000,8900000,8100000,7400000,6700000
"347","p.byamukama","People's Land of Maneau","Swift Musketeers",30,1989,28.88,2.46,1.47,0.98,1.21,0.26,0.96,1.68,1,0.59,11.09,4.22,1,4.27,5.03,1.7,1.59,0.22,0.04,1.49,1.03,3.51,1.91,0,21200000,19500000,17800000,16300000,14800000,13500000,12200000,1.1e+07,9900000,8900000
"348","q.tiko","People's Land of Maneau","Swift Musketeers",20,2000,0.78,0.03,0.04,0.03,0.07,0,0.07,1.51,0.05,1.37,14.37,2.85,1,8.61,5.74,0.04,0,0,0.03,0,0.08,0,1.36,0.02,8e+06,7500000,7100000,6600000,6200000,5800000,5400000,5e+06,4600000,4300000
"349","w.alves","People's Land of Maneau","Swift Musketeers",19,2000,1.05,5,3.05,3.91,1.03,0,3.09,2.98,1,0.07,7.98,4.98,1,7.03,1,0,0.97,1.06,0,0.01,0.9,6.01,4.03,0.07,9400000,8900000,8400000,7900000,7400000,6900000,6500000,6e+06,5600000,5200000
"350","e.kuhn","Dosqaly","Swift Musketeers",21,1999,1.15,2.7,1.79,0.94,1.87,0.07,0,3.67,0.07,3.71,29.01,8.19,1,11.75,10.03,7.32,4.52,0,0.08,4.48,2.74,5.5,4.51,0,8200000,7800000,7300000,6800000,6400000,5900000,5500000,5100000,4700000,4300000
"351","d.obeng","Ngoque Blicri","Swift Musketeers",24,1996,29.63,0.93,0.48,0.22,0.45,0.41,0.15,0.83,1,0.48,14.57,4.56,1,1.61,5.53,7.36,0.81,0.04,0.09,0.8,0.35,1.4,0.45,0.08,4.1e+07,38300000,35600000,33100000,30600000,28300000,2.6e+07,23900000,21800000,19900000
"352","c.joly","People's Land of Maneau","Swift Musketeers",21,1999,1.18,0,0,0,0,0,0,1.59,0,1.63,25.09,5.89,1,4.08,7.51,13.24,4.11,0,0,4.14,0.06,0.04,1.62,0.03,1.1e+07,10400000,9800000,9100000,8500000,7900000,7400000,6800000,6300000,5800000
"353","t.acom","People's Land of Maneau","Swift Musketeers",28,1992,24.2,1.06,0.58,0.24,0.66,0.08,0.55,1.36,1,0.97,16.17,3.85,1,2.31,6.86,7.09,2.03,0.04,0.02,1.83,0.22,1.29,0.65,0.13,2.2e+07,20300000,18700000,17200000,15700000,14400000,13100000,11900000,10700000,9700000
"354","f.siddiqui","Southslands","Swift Musketeers",20,2000,0.79,1.37,1.35,1.43,0,0,0,0,0,0.03,31.31,8.55,1,11.35,9.99,9.98,1.46,0,0,1.41,1.47,2.86,0,0,9e+06,8500000,8e+06,7500000,7e+06,6600000,6100000,5700000,5300000,4800000
"355","s.sarpong","Southslands","Swift Musketeers",33,1987,2.2,0.9,0.08,0.01,0,0.86,0.45,1.23,1,0.78,14.89,3.11,1,0.9,8.26,5.7,0.42,0,0.02,0.45,0.92,1.76,0.39,0,4600000,4200000,3800000,3400000,3100000,2800000,2500000,2200000,2e+06,1800000
"356","d.tukamuhebwa","People's Land of Maneau","Swift Musketeers",21,1999,8.33,1.45,1.02,0.13,0.67,0.72,0.58,1.82,1,1.23,26.71,6.69,1,3.81,12.82,9.99,1.54,0.02,0,1.51,1.13,2.58,0.53,0,15900000,1.5e+07,14100000,13200000,12300000,11500000,10600000,9800000,9100000,8400000
"357","f.ribeiro","People's Land of Maneau","Swift Musketeers",30,1989,29.98,0.09,0.05,0.03,0,0.06,0.02,0.19,0,0.11,0.18,0,1,0.12,0,0,0,0.04,0,0,0,0,0.04,0.13,23600000,21600000,19800000,18100000,16500000,14900000,13500000,12200000,1.1e+07,9900000
"358","s.aslan","People's Land of Maneau","Swift Musketeers",32,1988,7.93,0,0,0.07,0.05,0,0.02,0.21,0.05,0.1,0.46,0.04,1,0.41,0,0.08,0,0.07,0,0,0.08,0.06,0.57,0.03,6100000,5600000,5100000,4600000,4200000,3800000,3400000,3e+06,2700000,2400000
"359","f.kabanda","Dosqaly","Swift Musketeers",21,1999,11.21,2.73,2.3,1.33,1.22,0.08,0.78,2.05,1,1.26,21.41,7.33,1,7.1,12.64,1.42,1.18,0.1,0,1.12,1.47,4.15,1.51,0.1,15200000,14300000,13500000,12600000,11800000,10900000,10200000,9400000,8700000,8e+06
"360","v.nakayima","Nganion","Swift Musketeers",28,1991,19.55,3.49,1.73,1.42,1.95,0.25,1.19,3.23,1,2.14,17.52,5.25,1,6.61,9.63,1.37,1.53,0.38,0.01,1.33,1.4,4.78,0.96,0,14300000,13200000,12100000,11100000,10200000,9300000,8500000,7700000,7e+06,6300000
"361","a.lombardi","Ngoque Blicri","Swift Musketeers",28,1992,30.63,2.24,1.29,0.79,0.96,0.35,0.99,2.57,1,1.57,15.83,4.58,1,5.35,6.91,3.58,0.93,0.02,0,0.96,0.98,3.2,0.68,0.08,27200000,25100000,23100000,21200000,19400000,17700000,16100000,14600000,13200000,11900000
"362","a.avako","People's Land of Maneau","Swift Musketeers",25,1994,38.07,2.27,1.54,0.84,1.12,0.25,0.79,1.96,1,1.15,16.54,5.42,1,5.8,8.51,2.27,1.91,0.21,0.09,1.76,1.06,3.33,2.08,0.03,49600000,46200000,42900000,39700000,36600000,33700000,3.1e+07,28300000,25900000,23500000
"363","g.abbas","Reugha","Swift Musketeers",22,1998,13.74,3.38,1.56,1.84,0.86,0.71,1.21,3.87,1,2.63,24.01,6.8,1,8.88,9.05,6.25,1.89,0.08,0,1.89,0.78,4.11,1.1,0,16100000,15100000,14100000,13200000,12300000,11400000,10600000,9700000,9e+06,8200000
"364","n.nyesiga","Southslands","Swift Musketeers",20,2000,1.98,3.06,2.13,1.08,1.67,0.63,0.59,2.05,1,1.66,22.66,9.41,1,4.67,11.14,6.91,2.59,0.03,0.03,2.6,0.44,3.63,1.02,0,11900000,11200000,10600000,9900000,9300000,8700000,8100000,7500000,6900000,6400000
"365","z.alupo","Central Republic of Boekrainego","Swift Musketeers",18,2002,0.46,5.08,2.41,4.92,0.1,0,5.01,12.44,1,7.41,50.04,17.4,1,22.59,20.03,7.46,7.41,0,0,7.44,0,4.94,0,0,7700000,7300000,6900000,6500000,6100000,5700000,5400000,5e+06,4700000,4300000
"366","a.logose","Lylimi","Swift Musketeers",25,1995,7.96,0.61,0.25,0.35,0.47,0.09,0.13,1.93,1,1.86,18.46,5.7,1,4.52,10.21,3.86,1.36,0.15,0.08,1.06,1.01,1.56,1.41,0,10800000,1e+07,9300000,8600000,8e+06,7300000,6700000,6200000,5600000,5100000
"367","c.namutebi","People's Land of Maneau","Swift Musketeers",31,1989,18.04,1.69,0.93,0.65,0.6,0.19,0.6,2.32,1,1.72,18.84,5.65,1,5.08,8.22,5.51,1.36,0.12,0.07,1.28,0.56,2.18,0.36,0,11400000,10500000,9600000,8700000,7900000,7100000,6500000,5800000,5200000,4700000
"368","r.jacobs","People's Land of Maneau","Swift Musketeers",26,1994,19.32,1.65,0.88,0.65,0.59,0.25,0.46,1.1,1,0.67,19.61,5.44,1,4.94,8.07,6.45,1.53,0.09,0,1.33,0.91,2.58,0.55,0,18500000,17200000,15900000,14700000,13500000,12400000,11300000,10400000,9400000,8500000
"369","c.danquah","Byasier Pujan","Weak Tornadoes",24,1995,16.5,3.57,1.77,1.99,1.16,0.38,0.84,1.63,1,0.72,15.27,4.84,1,7.3,5.29,2.48,1.87,0.38,0.05,1.46,1.82,5.2,3.62,0,1.6e+07,14900000,13900000,12900000,11900000,1.1e+07,10100000,9300000,8500000,7800000
"370","j.tsan","Byasier Pujan","Weak Tornadoes",26,1994,1.08,3.92,4.05,1.03,3.03,0,0.05,0,0,0,13.9,8.07,1,5.95,7.02,1.04,1.94,0,0.04,1.93,0.02,3.92,5.97,0.02,6700000,6200000,5800000,5300000,4900000,4500000,4100000,3800000,3400000,3100000
"371","z.kituyi","Central Republic of Boekrainego","Weak Tornadoes",20,2000,0.12,0,0,0,0.04,0.01,0.05,0.06,0,0.07,9.95,5,1,10.07,0.09,0,4.93,0.04,0,4.93,0,0,0.03,0.06,7600000,7200000,6800000,6300000,5900000,5500000,5200000,4800000,4400000,4100000
"372","d.mo","Dosqaly","Weak Tornadoes",30,1989,1.34,1.47,0.77,1.42,0.1,0,0.8,0.62,1,0.01,6.42,1.44,1,4.29,1.41,0.75,0.05,0.02,0.08,0.07,0.08,1.42,5.01,0,4600000,4300000,3900000,3600000,3200000,2900000,2700000,2400000,2200000,1900000
"373","e.nakayiza","Mico","Weak Tornadoes",24,1996,30.39,1.45,0.77,0.82,0.48,0.16,0.6,1.25,1,0.46,6.5,2.18,1,4.2,1.78,0.42,1.15,0.45,0,0.65,1.66,2.95,7.75,0.01,34500000,32200000,3e+07,27800000,25800000,23800000,21900000,20100000,18400000,16800000
"374","s.wafula","People's Land of Maneau","Weak Tornadoes",22,1997,32.77,1.25,0.88,0.92,0.36,0.09,0.64,1.15,1,0.59,5.47,1.76,1,3.53,1.76,0.26,1.11,0.68,0.07,0.42,1.77,2.91,7.4,0.11,45100000,42400000,39700000,3.7e+07,34500000,3.2e+07,29600000,27300000,25200000,23100000
"375","h.byamugisha","Republic of Denand Landsa","Weak Tornadoes",23,1996,29.53,1.53,0.9,0.88,0.38,0.12,0.53,1.41,1,0.76,8.73,2.16,1,4.8,3.22,0.73,1.63,0.29,0,1.37,1.79,3.27,4.11,0.03,34600000,32400000,30200000,28100000,26100000,24200000,22300000,20500000,18800000,17300000
"376","h.makoni","Slandsganiamayotteque","Weak Tornadoes",22,1997,23.99,1.96,1.04,1.16,0.71,0.22,0.81,1.68,1,1.01,10.41,3.4,1,4.93,2.99,2.39,2.08,0.2,0.01,1.93,1.9,3.74,3.44,0.04,28500000,26800000,25100000,23400000,21800000,20200000,18700000,17300000,15900000,14600000
"377","t.teo","Slandsganiamayotteque","Weak Tornadoes",32,1987,6.96,1.39,0.64,1.13,0.22,0.03,0.76,1.24,1,0.43,5.21,1.5,1,2.38,2.94,0.22,2.03,0.92,0.06,1.16,0.51,2.01,4.49,0.12,5600000,5100000,4600000,4200000,3800000,3400000,3100000,2800000,2500000,2200000
"378","g.cossa","Southern Ristan","Weak Tornadoes",32,1988,3.09,0.93,0,0.61,0.39,0.06,0.26,1.34,1,0.92,7.74,0.95,1,3.63,2.65,1.4,1.98,0.31,0.05,1.61,0.28,1.24,3.68,0.04,4400000,4e+06,3600000,3300000,3e+06,2700000,2400000,2200000,1900000,1700000
"379","s.rahmani","Thaijagypt","Weak Tornadoes",28,1992,2.94,2.39,1.66,1.45,0.95,0.02,1.05,2.47,1,1.46,9.63,3.79,1,7.32,2.49,0,2.12,1.03,0.27,0.94,0.05,2.43,3.84,0,5500000,5100000,4700000,4300000,4e+06,3600000,3300000,3e+06,2700000,2400000
"380","x.emmanuel","People's Land of Maneau","Weak Tornadoes",26,1993,7.45,2.65,1.59,0.94,1,0.6,1.29,2.52,1,1.23,13.19,4.37,1,4.89,5.05,3.27,2.78,0.39,0,2.34,1.81,4.22,2.66,0,9300000,8700000,8e+06,7400000,6800000,6300000,5700000,5200000,4800000,4300000
"381","e.saka","Rosvi","Weak Tornadoes",25,1994,15.56,0.7,0.66,0.11,0.33,0.35,0.09,0.5,1,0.42,12.48,4.53,1,0.75,4.14,7.42,1.16,0.32,0.02,0.97,0.28,0.9,0.44,0,18700000,17400000,16200000,1.5e+07,13800000,12700000,11700000,10700000,9800000,8900000
"382","f.namajja","Central Badad","Weak Tornadoes",25,1995,3.57,0.56,0.62,0.56,0.04,0,0.22,1.46,1,1.16,20.24,3.78,1,3.72,7.77,8.87,2.83,0.37,0,2.65,0.57,1.05,0.56,0,9e+06,8300000,7700000,7200000,6600000,6100000,5600000,5100000,4700000,4300000
"383","x.vtols","Greri Landmoslands","Weak Tornadoes",26,1993,27.54,1.08,0.74,0.55,0.28,0.16,0.23,0.83,1,0.6,16.16,4.66,1,2.89,6.74,6.56,1.32,0.05,0,1.29,0.66,1.65,0.9,0.03,30300000,28100000,2.6e+07,2.4e+07,22100000,20300000,18600000,16900000,15400000,1.4e+07
"384","m.iqbal","Lenia Gerdanho","Weak Tornadoes",28,1992,1.35,0.78,0.8,0.69,0,0.07,0.81,2.35,1,1.45,23.1,6.88,1,3.17,10.07,9.95,3.91,0,0.06,3.77,0.06,0.69,0.79,0.05,7e+06,6400000,5900000,5400000,5e+06,4500000,4100000,3800000,3400000,3100000
"385","l.barman","People's Land of Maneau","Weak Tornadoes",22,1997,30.4,1.15,0.96,0.38,0.58,0.27,0.07,1.2,1,0.95,17.05,5.09,1,3.56,7.62,5.83,1.37,0,0.05,1.33,0.8,2,0.5,0,45100000,42300000,39600000,3.7e+07,34400000,3.2e+07,29600000,27300000,25100000,23100000
"386","u.atugonza","Republic of Denand Landsa","Weak Tornadoes",21,1998,9.03,0.82,0.73,0.12,0.41,0.41,0.18,0.72,1,0.47,12.61,3.9,1,0.84,5.5,6.27,0.62,0.12,0,0.43,0.36,1.3,0.28,0.07,16700000,15700000,14800000,13800000,12900000,1.2e+07,11100000,10300000,9500000,8800000
"387","n.kyohirwe","Dosqaly","Weak Tornadoes",27,1993,35.92,0.04,0.04,0.03,0,0,0.08,0.17,1,0.02,0.2,0,0.02,0.12,0,0.09,0.06,0.07,0,0.02,0.09,0.05,0.07,0.03,41100000,38100000,35100000,32300000,29700000,27200000,24800000,22600000,20500000,18500000
"388","e.bintiismail","Ledian","Weak Tornadoes",23,1996,1.91,0,0.08,0,0,0.04,0,0.46,0,0.48,1.08,0.02,0,1.04,0,0,0.03,0.04,0.04,0,0,0.02,0,0,8700000,8200000,7600000,7100000,6600000,6100000,5600000,5200000,4700000,4300000
"389","g.namugere","Central Namemo Laand","Weak Tornadoes",24,1995,28.62,3.11,1.8,0.85,1.62,0.45,0.83,1.92,1,1.19,19.56,5.64,1,6.05,9.5,4.03,1.55,0.21,0,1.42,1.85,5.01,1.19,0,32700000,30600000,28400000,26400000,24400000,22600000,20800000,19100000,17400000,15900000
"390","m.amsalem","Czechnor","Weak Tornadoes",26,1993,18.92,3.25,1.98,1.53,1.2,0.43,1.07,2.09,1,1.13,16.89,5.48,1,6.54,8.01,2.2,1.43,0.3,0.07,1.09,2.19,5.41,1.96,0,16300000,15200000,1.4e+07,1.3e+07,11900000,10900000,1e+07,9100000,8300000,7600000
"391","a.karlsson","Ngoque Blicri","Weak Tornadoes",29,1991,8.37,0.64,0.47,0.12,0.25,0.34,0,0.4,0.06,0.29,7.64,2.42,1,2.23,3.76,1.82,0.65,0.01,0,0.7,0.07,0.62,0.29,0.06,8100000,7500000,6800000,6300000,5700000,5200000,4700000,4300000,3900000,3500000
"392","l.kawuma","People's Land of Maneau","Weak Tornadoes",23,1997,4.14,2.44,1.11,0.18,1.36,0.75,0,1.57,0,1.7,21.61,5.25,1,3.88,11.44,6.38,0.92,0.55,0,0.5,0.7,3.16,0.98,0,10500000,9800000,9200000,8600000,7900000,7400000,6800000,6200000,5700000,5200000
"393","v.alharbi","People's Land of Maneau","Weak Tornadoes",25,1995,25.06,2.77,1.71,1.16,1.51,0.16,0.96,3.35,1,2.35,20.98,6.44,1,9.34,9.85,1.86,1.82,0.56,0,1.35,2.09,4.72,2.36,0.06,22400000,20800000,19300000,17900000,16500000,15200000,13900000,12800000,11600000,10600000
"394","f.hughes","Thaijagypt","Weak Tornadoes",27,1993,26.38,1.23,0.72,0.58,0.39,0.17,0.37,1.31,1,0.78,15.66,4.11,1,4.61,5.99,4.97,1.44,0.29,0,1.09,0.62,1.91,1.46,0,24200000,22400000,20700000,1.9e+07,17500000,1.6e+07,14600000,13300000,12100000,10900000
"395","j.wan","People's Land of Maneau","Weak Tornadoes",24,1996,21.11,1.46,0.95,0.56,0.62,0.19,0.45,1.04,1,0.69,15.9,4.67,1,2.91,8.32,4.81,1.14,0.18,0,1.13,0.99,2.65,0.8,0,24300000,22700000,21100000,19600000,18100000,16800000,15400000,14200000,1.3e+07,11800000
"396","u.alshehri","People's Land of Maneau","Weak Tornadoes",17,2002,2.85,2.89,1.79,0.98,1.48,0.3,1.49,2.89,1,1.34,38.95,8.66,1,4.66,17.18,17.08,2.24,0.01,0.09,2.15,1.42,4.21,0.02,0,16100000,15300000,14500000,13800000,1.3e+07,12200000,11500000,10800000,1e+07,9300000
"397","a.andama","Byasier Pujan","Flawless Cows",20,2000,18.85,2.38,1.43,1.3,0.4,0.41,0.68,1.19,1,0.48,10.26,3.56,1,3.43,3.91,2.88,1.8,0.19,0.01,1.74,0.93,3.23,1.45,0.06,2.6e+07,24500000,23100000,21700000,20300000,18900000,17600000,16400000,15200000,1.4e+07
"398","y.nassuuna","Coastpa Barleslands","Flawless Cows",24,1996,16.5,1.43,0.83,0.82,0.43,0.11,0.4,0.75,1,0.43,7.64,2.38,1,3.39,3.54,0.72,1.39,0.57,0.01,0.93,1.02,2.48,2.77,0.02,17100000,1.6e+07,14900000,13800000,12800000,11800000,10900000,1e+07,9100000,8300000
"399","j.kyarisiima","Dosqaly","Flawless Cows",21,1998,15.01,1.72,0.89,0.36,0.98,0.31,0.74,1.73,1,0.87,13.76,4.44,1,4.41,5.91,3.64,2.2,0.39,0.06,1.8,0.84,2.47,1.66,0.02,19800000,18700000,17500000,16400000,15300000,14300000,13200000,12300000,11300000,10400000
"400","o.takeda","Dosqaly","Flawless Cows",17,2002,4.33,2,1.71,1.14,0.99,0,1.01,3.45,1,2.65,14.27,6.07,1,4.73,7.45,2.04,0.61,0,0.07,0.76,0.98,3,2.28,0,1.4e+07,13300000,12600000,1.2e+07,11300000,10600000,1e+07,9300000,8700000,8100000
"401","q.coppola","Dosqaly","Flawless Cows",24,1995,25.54,2.05,1.34,1.03,1,0.17,0.39,0.81,1,0.37,8.5,2.8,1,4.23,3.6,0.81,1.24,0.63,0.03,0.86,1.31,3.38,3.64,0.16,27100000,25300000,23500000,21900000,20200000,18700000,17200000,15800000,14400000,13200000
"402","v.mhlanga","Dosqaly","Flawless Cows",27,1992,14.23,2.3,1.13,0.93,0.79,0.43,0.71,2.02,1,1.37,11.89,4.32,1,3.98,4.6,3.08,1.81,0.32,0.02,1.5,1.86,4.19,2.1,0.1,12800000,11800000,10900000,10100000,9200000,8400000,7700000,7e+06,6400000,5800000
"403","j.kawano","Esia","Flawless Cows",23,1996,17.91,1.65,0.89,0.98,0.56,0.04,0.5,1.15,1,0.8,11.19,4.18,1,4.65,5.01,1.32,1.3,0.18,0.01,1.18,0.84,2.48,2.6,0.04,19700000,18400000,17200000,1.6e+07,14800000,13700000,12700000,11700000,10700000,9800000
"404","d.mabhena","Nganion","Flawless Cows",27,1993,2.13,2.75,0.88,0,2.23,0.44,1.33,1.88,1,0.4,17.22,7.33,1,4.98,6.82,5.51,3.7,0.04,0,3.55,0.48,3.14,2.23,0.06,7100000,6600000,6e+06,5600000,5100000,4700000,4300000,3900000,3500000,3200000
"405","f.yunusa","Rarita","Flawless Cows",26,1994,23.69,1.1,0.66,0.56,0.37,0.09,0.44,1.16,1,0.8,8.47,2.78,1,3.27,3.77,1.25,1.36,0.44,0.09,0.86,1.34,2.36,3.92,0.15,22200000,20600000,19100000,17600000,16200000,14900000,13600000,12400000,11300000,10200000
"406","t.neves","Sobianitedrucy","Flawless Cows",29,1991,17.19,1.69,1.19,0.85,0.62,0.31,0.75,2.36,1,1.49,9.92,3.24,1,3.12,4.08,2.67,1.02,0.08,0.02,0.84,0.9,2.65,1.53,0,12800000,11800000,10800000,9900000,9100000,8200000,7500000,6800000,6100000,5500000
"407","h.robert","Dosqaly","Flawless Cows",21,1998,26.41,0.34,0.13,0.02,0,0.12,0,0.36,1,0.33,6.85,2.17,1,0.18,2.05,4.74,0.38,0.09,0.01,0.33,0.23,0.6,0.34,0,40800000,38400000,3.6e+07,33700000,31500000,29300000,27200000,25200000,23200000,21400000
"408","z.basile","Dosqaly","Flawless Cows",18,2002,0.73,0,0.09,0.06,0,0,0.02,0,0,0,4.92,1.15,1,0,3.72,1.24,0.03,0.07,0.06,0,0,0.03,0.01,0.03,11700000,11100000,10500000,9900000,9400000,8800000,8200000,7700000,7100000,6600000
"409","b.zheng","Imaar Vircoand","Flawless Cows",27,1993,11.95,0.59,0.17,0.16,0.31,0.27,0.27,0.94,1,0.71,13.69,3.7,1,0.33,4.46,9.05,0.44,0.15,0,0.19,0.37,0.81,0.5,0,13600000,12600000,11600000,10700000,9800000,9e+06,8200000,7500000,6800000,6100000
"410","y.mutema","Nganion","Flawless Cows",27,1993,0.29,0,0,0,0,0.05,0,3.3,0.04,3.24,19.97,0.06,0,0.04,13.36,6.65,0,0,0,0.06,0.01,0,0,0.05,6700000,6200000,5800000,5300000,4900000,4400000,4100000,3700000,3400000,3e+06
"411","j.lysenko","Sobianitedrucy","Flawless Cows",20,2000,18.84,0.57,0.47,0.01,0.28,0.04,0.12,0.8,1,0.54,9.39,2.65,1,1.08,3.39,4.86,0.55,0.15,0,0.43,0.35,0.93,0.44,0,28300000,26800000,25200000,23600000,22100000,20700000,19200000,17800000,16500000,15200000
"412","y.manuel","Biarizea","Flawless Cows",17,2002,2.12,0.46,0.56,0.47,0,0,0.45,2.79,1,2.34,21.44,5.26,1,5.81,10.91,4.8,2.84,0.02,0.01,2.89,0.58,0.95,0.98,0,12200000,11600000,1.1e+07,10400000,9800000,9200000,8700000,8100000,7600000,7100000
"413","c.asiku","Dosqaly","Flawless Cows",19,2001,0.72,1.38,1.5,1.46,0.01,0,0,0.03,0,0,24.29,9.98,1,2.91,11.43,9.9,0,0.01,0.01,0,1.4,2.91,0.07,0,13100000,12400000,11700000,1.1e+07,10300000,9700000,9e+06,8400000,7800000,7200000
"414","b.obonyo","Imaar Vircoand","Flawless Cows",32,1988,20.62,1.57,0.97,0.41,0.56,0.64,0.79,2.33,1,1.57,15.56,4.5,1,2.57,5.51,7.46,1.18,0.01,0.01,1.12,0.27,1.97,0.22,0,13100000,1.2e+07,10900000,9900000,8900000,8100000,7300000,6500000,5800000,5200000
"415","r.ssembatya","Nganion","Flawless Cows",28,1992,14.72,1.36,0.92,0.42,0.71,0.23,0.76,2.17,1,1.55,15.17,4.19,1,2.41,6.15,6.55,1.25,0,0,1.03,0.28,1.69,0.51,0,13300000,12300000,11300000,10400000,9500000,8700000,7900000,7200000,6500000,5800000
"416","y.kyosiimire","Nganion","Flawless Cows",26,1993,8.96,0,0,0.02,0,0,0.02,0,0,0.06,0,0,0,0.1,0,0,0,0,0.09,0.08,0.02,0,0,0.05,10600000,9900000,9100000,8400000,7800000,7100000,6500000,5900000,5400000,4900000
"417","x.driscoll","Nkasland Cronestan","Flawless Cows",20,1999,1,0,0.07,0.08,0,0.03,0,0,0,0.02,0,0,0,0,0.03,0.01,0,0,0.06,0,0.08,0.07,0,0.97,10300000,9700000,9200000,8600000,8100000,7500000,7e+06,6500000,6e+06,5500000
