,Player,Salary0,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9
1722,l.ranjbar,7630000,7728000,7760000,7805000,7849000,7897000,7904000,7986000,7988000,8017000
1723,g.zohar,30520000,30601000,30677000,30773000,30851000,30851000,30875000,30898000,30939000,31037000
1724,c.reuben,20630000,20679000,20687000,20706000,20793000,20805000,20856000,20868000,20870000,20956000
1725,z.moreira,7030000,7059000,7067000,7099000,7169000,7198000,7212000,7223000,7247000,7327000
1726,j.colon,10230000,10240000,10252000,10260000,10358000,10449000,10535000,10586000,10648000,10675000
1727,h.saeed,25450000,25511000,25608000,25663000,25696000,25700000,25732000,25783000,25838000,25866000
1728,a.lynch,14670000,14708000,14715000,14786000,14884000,14933000,15014000,15098000,15147000,15224000
1729,g.achia,36970000,36980000,37022000,37090000,37110000,37206000,37229000,37246000,37319000,37320000
1730,b.lao,8120000,8182000,8189000,8209000,8215000,8280000,8349000,8439000,8490000,8532000
1731,d.kimuli,26890000,26899000,26950000,26996000,27035000,27068000,27136000,27147000,27171000,27268000
1732,z.buyinza,38030000,38056000,38059000,38067000,38160000,38258000,38330000,38400000,38436000,38456000
1733,c.goossens,18630000,18679000,18760000,18812000,18874000,18949000,19009000,19064000,19132000,19201000
1734,y.gidudu,35980000,36043000,36108000,36164000,36216000,36245000,36330000,36343000,36427000,36457000
1735,y.muyambo,38890000,38950000,38988000,39049000,39091000,39104000,39129000,39155000,39173000,39221000
1736,p.oneill,26160000,26197000,26227000,26308000,26368000,26460000,26497000,26584000,26586000,26635000
1737,f.segel,38790000,38834000,38859000,38950000,38976000,39033000,39114000,39198000,39240000,39337000
1738,c.chauhan,13360000,13419000,13468000,13533000,13598000,13621000,13651000,13661000,13689000,13699000
1739,b.vandermeer,19990000,20021000,20048000,20075000,20119000,20155000,20231000,20261000,20361000,20428000
1740,j.fukuda,10570000,10653000,10738000,10807000,10884000,10982000,11005000,11036000,11089000,11149000
1741,b.colin,32980000,33018000,33088000,33170000,33224000,33310000,33366000,33366000,33459000,33543000
1742,a.ainomugisha,15270000,15301000,15373000,15411000,15456000,15550000,15583000,15609000,15614000,15663000
1743,a.davies,27310000,27407000,27443000,27531000,27605000,27623000,27630000,27677000,27756000,27848000
1744,l.fuchs,15140000,15230000,15326000,15368000,15468000,15493000,15500000,15543000,15618000,15659000
1745,m.benedetti,22800000,22841000,22929000,22936000,23025000,23074000,23081000,23101000,23162000,23258000
1746,m.rashid,36380000,36383000,36437000,36508000,36585000,36625000,36650000,36721000,36784000,36844000
1747,o.mudzingwa,8970000,9056000,9067000,9090000,9156000,9225000,9302000,9390000,9402000,9461000
1748,x.anena,26160000,26184000,26265000,26356000,26440000,26500000,26595000,26664000,26667000,26715000
1749,y.okwii,11010000,11039000,11120000,11188000,11189000,11210000,11300000,11382000,11453000,11494000
1750,d.balazs,26850000,26877000,26977000,27032000,27115000,27198000,27218000,27244000,27324000,27335000
1751,w.namata,9570000,9587000,9621000,9630000,9650000,9672000,9741000,9750000,9799000,9894000
1752,g.sserugo,35320000,35343000,35423000,35486000,35533000,35612000,35655000,35720000,35724000,35769000
1753,m.nsubuga,10680000,10753000,10844000,10908000,10909000,11005000,11052000,11137000,11165000,11238000
1754,r.nabwire,9900000,9907000,9947000,9984000,10083000,10165000,10256000,10290000,10304000,10358000
1755,a.anwar,7950000,7955000,7983000,8004000,8069000,8078000,8084000,8130000,8192000,8281000
1756,b.yousefi,32790000,32795000,32851000,32882000,32908000,32958000,33030000,33047000,33084000,33145000
1757,i.lehmann,21000000,21042000,21055000,21092000,21114000,21142000,21202000,21286000,21350000,21413000
1758,j.chew,27530000,27621000,27648000,27695000,27766000,27828000,27852000,27874000,27916000,27971000
1759,t.akankwasa,21520000,21554000,21644000,21702000,21742000,21815000,21840000,21911000,21965000,22012000
1760,t.sharifi,28990000,29042000,29078000,29126000,29217000,29273000,29297000,29331000,29412000,29429000
1761,v.ssali,25910000,25950000,26015000,26078000,26166000,26254000,26339000,26373000,26431000,26525000
1762,w.binmohamad,22310000,22356000,22397000,22398000,22448000,22451000,22513000,22581000,22611000,22616000
1763,i.vong,28500000,28513000,28594000,28614000,28648000,28699000,28741000,28838000,28838000,28913000
1764,b.thomsen,35130000,35212000,35278000,35332000,35347000,35402000,35435000,35496000,35535000,35584000
1765,j.riyadi,19520000,19523000,19581000,19669000,19766000,19850000,19937000,19986000,20079000,20126000
1766,p.martinelli,4510000,4521000,4581000,4620000,4712000,4806000,4825000,4896000,4980000,4999000
1767,e.omer,550000,647000,669000,744000,795000,855000,901000,961000,962000,1050000
1768,x.wouters,18040000,18125000,18167000,18208000,18221000,18248000,18271000,18357000,18429000,18483000
1769,f.okon,26870000,26970000,27049000,27051000,27135000,27194000,27286000,27309000,27405000,27437000
1770,g.degroot,10240000,10298000,10308000,10368000,10462000,10491000,10503000,10566000,10627000,10679000
1771,p.sanyu,33530000,33584000,33599000,33667000,33722000,33799000,33823000,33867000,33903000,33986000
1772,q.cheong,31360000,31379000,31392000,31432000,31452000,31504000,31561000,31608000,31665000,31750000
1773,c.mirkovi,23140000,23219000,23313000,23397000,23413000,23478000,23561000,23659000,23692000,23775000
1774,h.francisco,2110000,2198000,2210000,2292000,2304000,2391000,2400000,2490000,2566000,2619000
1775,g.efendi,8380000,8419000,8480000,8564000,8657000,8743000,8818000,8895000,8955000,8969000
1776,g.muzamba,10580000,10590000,10685000,10743000,10758000,10844000,10924000,10991000,11051000,11053000
1777,q.sumarni,34740000,34799000,34821000,34866000,34895000,34986000,35012000,35075000,35154000,35236000
1778,y.vitali,8140000,8204000,8302000,8323000,8423000,8474000,8482000,8572000,8609000,8688000
1779,d.caruso,31620000,31695000,31766000,31864000,31887000,31986000,32003000,32023000,32048000,32083000
1780,t.neves,12370000,12414000,12506000,12570000,12596000,12679000,12734000,12811000,12900000,12970000
1781,j.bahri,10270000,10356000,10437000,10469000,10507000,10607000,10652000,10658000,10665000,10673000
1782,w.mertens,24230000,24242000,24293000,24310000,24329000,24383000,24415000,24490000,24502000,24586000
1783,r.begum,14190000,14259000,14343000,14389000,14390000,14479000,14575000,14643000,14728000,14735000
1784,q.higenyi,7920000,7964000,8042000,8047000,8054000,8078000,8119000,8147000,8226000,8277000
1785,h.sat,18920000,18971000,19030000,19086000,19115000,19188000,19239000,19272000,19346000,19348000
1786,f.ilves,8680000,8691000,8732000,8755000,8805000,8850000,8908000,8946000,9038000,9110000
1787,b.asiedu,24420000,24449000,24523000,24574000,24599000,24677000,24761000,24796000,24876000,24950000
1788,m.mansouri,32270000,32313000,32397000,32496000,32588000,32617000,32618000,32641000,32716000,32776000
1789,i.kat,26890000,26904000,26942000,26953000,26956000,27053000,27067000,27148000,27217000,27272000
1790,n.bello,28030000,28102000,28108000,28153000,28154000,28178000,28232000,28298000,28381000,28414000
1791,h.tuhaise,28830000,28864000,28872000,28881000,28949000,28962000,29016000,29099000,29147000,29169000
1792,p.solanki,29520000,29534000,29559000,29593000,29617000,29677000,29684000,29707000,29736000,29811000
1793,g.boadi,32510000,32523000,32576000,32626000,32663000,32729000,32771000,32800000,32824000,32824000
1794,k.ndiweni,25690000,25732000,25766000,25794000,25879000,25941000,25994000,26037000,26042000,26107000
1795,n.von,11870000,11923000,11941000,11976000,12075000,12109000,12174000,12229000,12252000,12329000
1796,d.schmid,29900000,29905000,29915000,29920000,29921000,29923000,29953000,29960000,30043000,30127000
1797,m.bwire,18250000,18350000,18401000,18441000,18469000,18517000,18529000,18620000,18703000,18783000
1798,g.hungwe,17600000,17687000,17740000,17804000,17834000,17926000,17984000,18082000,18130000,18152000
1799,z.delemovi,14870000,14925000,14977000,14997000,15049000,15119000,15136000,15214000,15235000,15326000
1800,i.as,26620000,26717000,26773000,26848000,26862000,26891000,26897000,26901000,26915000,26974000
1801,w.ta,27880000,27916000,28002000,28094000,28157000,28204000,28222000,28280000,28376000,28416000
1802,f.berger,14680000,14680000,14768000,14792000,14870000,14946000,14993000,14994000,15070000,15073000
1803,n.haas,31700000,31768000,31860000,31892000,31900000,31903000,31914000,31983000,32000000,32017000
1804,o.louis,32600000,32654000,32720000,32763000,32769000,32808000,32872000,32893000,32974000,33018000
1805,p.ssemanda,34760000,34810000,34848000,34852000,34890000,34901000,34908000,34913000,35012000,35014000
1806,s.leung,22390000,22414000,22497000,22594000,22672000,22703000,22785000,22883000,22886000,22954000
1807,w.ajwang,13330000,13385000,13481000,13537000,13537000,13554000,13589000,13631000,13639000,13733000
1808,m.akampurira,15170000,15251000,15341000,15382000,15420000,15461000,15560000,15614000,15631000,15689000
1809,d.saleh,16200000,16237000,16319000,16419000,16460000,16521000,16582000,16585000,16625000,16692000
1810,u.cruz,19670000,19718000,19731000,19769000,19817000,19817000,19874000,19960000,19974000,20007000
1811,o.fischer,16070000,16130000,16177000,16214000,16228000,16245000,16316000,16352000,16373000,16432000
1812,o.nyasulu,27750000,27840000,27909000,27947000,27963000,27967000,28002000,28039000,28048000,28057000
1813,y.nalubwama,24700000,24774000,24809000,24901000,24942000,24950000,25045000,25136000,25144000,25218000
1814,b.kyarisima,25020000,25113000,25135000,25168000,25255000,25271000,25343000,25398000,25445000,25540000
1815,g.kowalczyk,10300000,10369000,10414000,10505000,10563000,10598000,10654000,10731000,10769000,10839000
1816,x.byamugisha,10830000,10905000,11002000,11085000,11157000,11174000,11261000,11290000,11369000,11409000
1817,k.smit,11410000,11505000,11593000,11614000,11634000,11644000,11731000,11788000,11820000,11898000
1818,c.odongo,32800000,32889000,32921000,32931000,32970000,32991000,33065000,33158000,33233000,33325000
1819,j.kovai,32140000,32163000,32206000,32284000,32356000,32394000,32452000,32521000,32557000,32579000
1820,z.saeedi,22740000,22784000,22823000,22840000,22940000,23023000,23097000,23161000,23169000,23265000
1821,g.fujita,36270000,36284000,36355000,36386000,36393000,36422000,36466000,36541000,36629000,36688000
1822,a.kimura,31590000,31660000,31737000,31827000,31922000,31986000,32063000,32104000,32158000,32236000
1823,f.mulindwa,35850000,35928000,36022000,36027000,36072000,36145000,36226000,36302000,36348000,36434000
1824,l.kabuye,34170000,34235000,34289000,34331000,34392000,34466000,34477000,34515000,34530000,34563000
1825,r.jimenez,14260000,14312000,14402000,14454000,14459000,14513000,14516000,14540000,14579000,14591000
1826,w.henry,22050000,22069000,22137000,22218000,22235000,22314000,22409000,22466000,22483000,22555000
1827,z.bala,21210000,21241000,21293000,21312000,21392000,21478000,21532000,21622000,21625000,21654000
1828,j.namakoye,30210000,30268000,30312000,30353000,30362000,30393000,30411000,30472000,30495000,30521000
1829,a.hughes,20940000,21035000,21057000,21072000,21167000,21243000,21302000,21303000,21315000,21370000
1830,h.rana,23760000,23849000,23849000,23927000,23997000,24038000,24070000,24091000,24171000,24267000
1831,g.rahmani,7590000,7638000,7644000,7689000,7729000,7732000,7775000,7786000,7790000,7866000
1832,i.greenberg,18160000,18251000,18258000,18304000,18389000,18472000,18560000,18602000,18645000,18719000
1833,d.onzia,9720000,9803000,9827000,9886000,9973000,9997000,10008000,10012000,10041000,10061000
1834,l.sayed,2100000,2116000,2188000,2280000,2315000,2383000,2423000,2438000,2528000,2578000
1835,f.nanfuka,6910000,6920000,6985000,7084000,7168000,7266000,7334000,7386000,7482000,7495000
1836,a.maposa,34570000,34603000,34671000,34719000,34815000,34901000,34917000,34936000,34982000,35066000
1837,v.siregar,22400000,22489000,22571000,22636000,22705000,22796000,22846000,22870000,22962000,22978000
1838,w.fernando,29750000,29840000,29850000,29942000,29981000,29982000,29986000,29986000,30029000,30101000
1839,k.supriadi,24070000,24118000,24217000,24234000,24281000,24380000,24476000,24485000,24504000,24578000
1840,c.alanazi,12980000,12990000,13038000,13058000,13099000,13128000,13219000,13260000,13343000,13354000
1841,k.kwarteng,27120000,27147000,27231000,27260000,27336000,27434000,27438000,27439000,27530000,27598000
1842,l.bekher,14280000,14318000,14354000,14380000,14469000,14499000,14539000,14614000,14685000,14770000
1843,q.henriksen,15300000,15329000,15418000,15510000,15530000,15536000,15586000,15607000,15674000,15715000
1844,h.salah,32570000,32667000,32760000,32795000,32827000,32835000,32878000,32968000,33039000,33047000
1845,h.hansen,26220000,26284000,26330000,26401000,26413000,26512000,26539000,26590000,26685000,26716000
1846,n.muhammadu,15660000,15679000,15731000,15822000,15842000,15930000,16015000,16114000,16212000,16234000
1847,s.mussa,13420000,13513000,13608000,13667000,13734000,13757000,13818000,13835000,13906000,13994000
1848,l.razaie,15500000,15522000,15621000,15621000,15638000,15668000,15685000,15715000,15781000,15845000
1849,b.sah,17320000,17398000,17442000,17445000,17472000,17543000,17569000,17653000,17704000,17732000
1850,i.mwase,22970000,23050000,23100000,23107000,23142000,23170000,23190000,23197000,23266000,23352000
1851,w.lotfi,27280000,27333000,27381000,27478000,27531000,27564000,27642000,27646000,27679000,27763000
1852,b.gondo,28170000,28229000,28289000,28344000,28425000,28448000,28512000,28521000,28562000,28622000
1853,y.hen,25580000,25624000,25677000,25754000,25801000,25806000,25898000,25902000,25932000,26021000
1854,c.arineitwe,28510000,28543000,28629000,28637000,28653000,28702000,28738000,28783000,28811000,28824000
1855,b.putra,35950000,35984000,36058000,36105000,36201000,36254000,36263000,36266000,36338000,36402000
1856,g.frimpong,28230000,28319000,28403000,28447000,28483000,28550000,28606000,28607000,28700000,28784000
1857,t.bhebhe,27100000,27106000,27148000,27151000,27197000,27258000,27323000,27326000,27362000,27439000
1858,c.kova,33770000,33807000,33890000,33986000,34025000,34088000,34097000,34117000,34205000,34266000
1859,c.negri,27410000,27468000,27523000,27605000,27668000,27707000,27784000,27847000,27864000,27919000
1860,w.aciro,4290000,4347000,4394000,4489000,4589000,4654000,4727000,4787000,4790000,4796000
1861,b.bintiothman,17940000,17951000,17996000,18079000,18161000,18234000,18239000,18289000,18352000,18391000
1862,f.tumuheirwe,22780000,22854000,22934000,22945000,23040000,23045000,23134000,23164000,23222000,23233000
1863,n.atai,32790000,32888000,32905000,32995000,33029000,33121000,33164000,33171000,33188000,33280000
1864,a.kimura,11170000,11244000,11323000,11409000,11475000,11498000,11563000,11627000,11725000,11802000
1865,e.atim,27620000,27661000,27683000,27733000,27748000,27822000,27863000,27922000,27973000,28026000
1866,f.yusuf,4040000,4116000,4150000,4216000,4249000,4342000,4424000,4509000,4562000,4602000
1867,l.vanags,20480000,20511000,20562000,20604000,20612000,20688000,20770000,20813000,20899000,20976000
1868,m.namiiro,4110000,4142000,4211000,4217000,4304000,4313000,4375000,4445000,4466000,4566000
1869,v.lahtinen,29210000,29282000,29284000,29338000,29345000,29427000,29526000,29623000,29644000,29722000
1870,v.macuacua,20920000,21017000,21073000,21121000,21176000,21266000,21272000,21348000,21399000,21419000
1871,f.hang,20440000,20497000,20567000,20633000,20649000,20718000,20770000,20838000,20858000,20891000
1872,p.nakyanzi,16370000,16442000,16532000,16577000,16653000,16699000,16763000,16843000,16884000,16981000
